Ticker,Asset_Type,Snapshot_Date,Price,Price_Date,Volume,RSI_14,MACD,MACD_Signal,MACD_Hist,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,ATR_14,BB_PctB,BB_Width,VolRel10,VolRel20,Stoch_K,Stoch_D,Position_52w_Pct,RS_vs_SPY,Distance_to_EMA_20_pct,Distance_to_SMA_200_pct,TP_Dinamico,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,Currency,FX_Rate,Revenue,Net_Income,EPS_Raw,EPS_Local,EBITDA,Total_Assets,Total_Equity,Total_Debt,Cash,Operating_Income,Pretax_Income,Tax_Expense,Avg_Shares,Gross_Margin,Oper_Margin,Profit_Margin,EBITDA_Margin,Fiscal_Year,Period_End,Income_Currency,FX_Applied,Calc_roe,Calc_roa,Calc_roic,Calc_pe_ttm,Calc_pe_forward_est,Calc_pb,Calc_ev_ebitda,Calc_ev_sales,Calc_debt_equity,Calc_current_ratio,Calc_working_capital,Anomalies
CNC,stock,2026-08-21,64.14,2026-08-20,3267653.0,54.524,-0.2888,-0.325,0.0362,64.6745,,,65.3096,66.1142,66.9117,67.526,2.4881,0.4191,0.1022,1.0261,0.6867,40.7878,52.4104,58.8885,,-1.7909,,67.2094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,202938000000.0,-5100000000.0,-10.362894336068663,-10.362894336068663,-4394000000.0,76747000000.0,20056000000.0,18162000000.0,20320000000.0,1616000000.0,-4632000000.0,474000000.0,492140500.0,7.823571731267678,0.796302318934847,-2.5130828134701235,-2.1651933102721026,2026.0,2026-06-30,USD,False,-0.2542879936178699,-0.0664521088772199,0.0995288789612061,,,1.57,,0.14,0.90556441962505,1.1001199040767389,3674000000.0,eps_negative (loss)
CRCL,stock,2026-08-21,83.66,2026-08-20,22088293.0,77.0914,3.7908,2.2571,1.5337,68.1625,,,70.3941,66.6298,64.6757,63.4391,5.1695,1.1132,0.3708,1.754,1.8114,94.0962,86.6001,94.0962,,18.8452,,98.5459,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,USD,1.0,2905439000.0,451275000.0,1.882681540939015,1.882681540939015,320769000.0,78713207000.0,3330773000.0,36821000.0,1526588000.0,215442000.0,402264000.0,-48987000.0,239698000.0,21.997846108625925,7.415127283691037,15.53207621980706,11.040293738743095,2026.0,2026-06-30,USD,False,0.1354865672322911,0.0057331547931975,0.1312750455704936,44.43661776078887,6.853981668187185,6.02,57.87,6.39,0.0110547911851092,1.0328305415242154,2473072000.0,
CRM,stock,2026-08-21,205.43,2026-08-20,11481426.0,66.6408,8.3085,7.4608,0.8477,188.718,,,190.5385,179.5241,172.8125,168.4621,8.0138,0.8277,0.2702,0.9071,0.9125,89.8998,84.9676,95.2277,,7.8155,,222.8415,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,42829000000.0,8023000000.0,8.657135149716751,8.657135149716751,12509000000.0,112305000000.0,59142000000.0,17176000000.0,9565000000.0,9366000000.0,10267000000.0,2244000000.0,926750000.0,71.64304559994396,21.868360223213244,18.73263442994233,29.206845828760887,2027.0,2026-04-30,USD,False,0.1356565554090155,0.071439383820845,0.1096419106770708,23.729559080144583,17.65720240042935,3.22,15.83,4.62,0.2904196679178925,0.760331914435045,-8896000000.0,
CVS,stock,2026-08-21,93.65,2026-08-20,6439565.0,25.2525,-3.0795,-2.5785,-0.501,99.689,,,98.291,101.6023,103.1112,103.9393,2.9496,0.239,0.2321,0.819,0.8006,5.0473,8.3178,3.622,,-4.7217,,104.949,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,415086000000.0,4890000000.0,3.842074248674131,3.842074248674131,12810000000.0,253538000000.0,75382000000.0,79950000000.0,10598000000.0,14013000000.0,5787000000.0,902000000.0,1272750000.0,14.152729795753167,3.3759269163498646,1.178069123025108,3.0861074572498226,2026.0,2026-06-30,USD,False,0.0648695975166485,0.0192870496730273,0.081728145208346,24.374854294478528,23.25027719217785,1.58,14.72,0.45,1.0605980207476586,0.8423984124836513,-13978000000.0,
DE,stock,2026-08-21,620.94,2026-08-20,3199652.0,60.0684,-2.3688,-1.4016,-0.9672,611.186,,,607.4265,611.9543,617.0594,621.395,18.2139,0.6735,0.092,2.6492,2.7685,69.7437,24.7556,65.8721,,2.2247,,657.5035,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,USD,1.0,46313000000.0,4783000000.0,17.691880895135935,17.691880895135935,10379000000.0,105996000000.0,26007000000.0,64250000000.0,9687000000.0,8070000000.0,6154000000.0,1407000000.0,270350000.0,34.63822252931143,17.42491309135664,10.327553818582254,22.410554272018658,2026.0,2026-04-30,USD,False,0.1839120236859307,0.0451243443148798,0.0772612821330825,35.097455362743055,51.03297541334108,6.45,21.43,4.8,2.470488714576845,2.307872438761362,42447000000.0,
DECK,stock,2026-08-21,88.86,2026-08-20,2514118.0,32.0341,-3.1071,-2.3903,-0.7168,95.671,,,95.1805,98.3174,99.4953,99.9908,2.826,0.0817,0.1702,1.071,0.9865,5.3915,7.6887,3.223,,-6.6406,,97.9195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,5527289000.0,1014840000.0,7.110980313843372,7.110980313843372,1326979000.0,3687765000.0,2499638000.0,375194000.0,1907249000.0,1252917000.0,1312340000.0,297500000.0,142714500.0,57.80379857105355,22.667839514090904,18.36053805038962,24.007773069220733,2027.0,2026-06-30,USD,False,0.405994788045309,0.2751910710145576,1.0013485721584248,12.4961673465768,11.169781117523655,5.07,8.4,2.02,0.1500993343836187,3.544972228924204,2046346000.0,roic=1.00 high (cash_heavy?)
DG,stock,2026-08-21,120.58,2026-08-20,2154219.0,34.3341,0.1465,0.8224,-0.676,123.1675,,,122.2539,120.5787,118.6876,117.2043,3.6337,0.3282,0.1223,1.0579,1.0848,22.3435,25.4353,40.8864,,-1.3692,,129.5761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,43075355000.0,1564510000.0,7.105587353997463,7.105587353997463,3330428000.0,30963730000.0,8511962000.0,15718656000.0,1138501000.0,2266071000.0,2044361000.0,479851000.0,220180250.0,30.82707733923493,5.260713463649922,3.632030426679014,7.731632159502806,2027.0,2026-04-30,USD,False,0.1838013374589783,0.0505271813182714,0.0750983715412045,16.969744229822755,12.22209599290741,3.12,12.35,0.95,1.8466548605362665,1.1345567928218605,936668000.0,
DIS,stock,2026-08-21,107.32,2026-08-20,7969921.0,75.3994,2.493,2.0451,0.4479,101.326,,,102.4465,99.5235,97.9129,96.9032,2.3692,0.8383,0.1748,1.0205,0.721,88.0662,87.174,91.5432,,4.7571,,113.5635,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,98861000000.0,8600000000.0,4.853957951178214,4.853957951178214,19035000000.0,197514000000.0,114612000000.0,44877000000.0,5695000000.0,15027000000.0,12750000000.0,3514000000.0,1771750000.0,37.59520943547,15.200129474717029,8.699082550247317,19.254306551622985,2026.0,2026-06-30,USD,False,0.0750357728684605,0.0435412173314296,0.0707793603207958,22.10979186046512,12.40957464029879,1.66,12.05,2.32,0.3915558580253376,0.7103506820443768,-9895000000.0,
DVA,stock,2026-08-21,175.24,2026-08-20,483434.0,10.2489,-14.7358,-12.6779,-2.0579,202.4555,,,195.7486,212.0533,219.6184,223.75,9.1707,0.2583,0.5562,0.6539,0.4812,0.152,1.3505,0.152,,-10.477,,226.9814,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,14009646000.0,847476000.0,12.376519726321478,12.376519726321478,2837560000.0,17480103000.0,1158438000.0,12874331000.0,700741000.0,2091175000.0,1467806000.0,303268000.0,68474500.0,32.35707740224129,14.926679803329792,6.049232079097502,20.254330480584592,2026.0,2026-06-30,USD,False,0.7315678525738969,0.04848232301606,0.1244454914377571,14.159069259778448,12.60369058456356,10.36,8.52,1.73,11.113526144687931,1.2916854732282628,916369000.0,
EC,stock,2026-08-21,17.65,2026-08-20,1246552.0,61.6402,0.5383,0.4995,0.0388,16.8775,,,16.9476,16.1044,15.4753,15.0268,0.5856,0.8092,0.148,0.7483,0.6234,74.7664,84.4139,86.9565,,4.1443,,18.8924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,COP,0.0003,29238250000.0,2561750000.0,1.2493558152099498,4997.423260839799,9770000000.0,70555000000.0,26684750000.0,27300000000.0,2626500000.0,6941500000.0,4692000000.0,1183750000.0,2050456698.0,32.572913905586006,23.74116097919677,8.761639290997238,33.415132574624,2026.0,2026-03-31,COP,False,0.0960005246442256,0.0363085536106583,0.1010591500764926,14.127280463359416,19.082237620118832,1.36,6.23,2.08,1.0230562399872587,1.548502057136235,4732750000.0,currency=COP verify_fx_handling
EPAM,stock,2026-08-21,106.76,2026-08-20,1119393.0,51.2998,3.448,3.3656,0.0824,100.6095,,,99.7062,94.3586,90.7104,88.2562,6.1401,0.733,0.2624,0.8431,0.6415,76.0,68.4359,80.9349,,7.0746,,120.0538,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,1.0,5616749000.0,401670000.0,7.421531809930297,7.421531809930297,730333000.0,4902136000.0,3677808000.0,143704000.0,1296077000.0,563187000.0,548638000.0,146968000.0,54122250.0,29.411729098095712,10.026921267088843,7.151289829757392,13.00277081991736,2026.0,2026-06-30,USD,False,0.1092145103822711,0.0819377512170205,0.1632675734312183,14.385170438419598,15.378827204020714,1.57,6.33,0.82,0.039073274080648,2.593693382002207,1556946000.0,
ETSY,stock,2026-08-21,81.21,2026-08-20,2792138.0,49.042,0.1073,0.6176,-0.5103,82.003,,,81.0203,79.2946,77.1137,75.3236,3.5917,0.4202,0.1211,0.8658,0.8872,33.1898,26.6045,55.4839,,0.2341,,88.1633,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,1.0,2859252000.0,209268000.0,2.156623898593291,2.156623898593291,557824000.0,2827254000.0,-1098095000.0,3075720000.0,1619924000.0,457222000.0,493069000.0,87830000.0,97035000.0,72.29562137230296,15.990965469290568,7.3189771310818355,19.509438132770388,2026.0,2026-06-30,USD,False,-0.1905736753195306,0.0740181108595124,1.0505349395523027,37.6560790469637,46.07014514698699,,16.74,3.27,-2.8009598440936347,1.438072511456646,597364000.0,roic=1.05 high (cash_heavy?)
GPN,stock,2026-08-21,92.28,2026-08-20,1899043.0,68.3527,3.3077,3.1387,0.1691,87.506,,,87.6319,82.8665,79.7303,77.6306,3.2724,0.7946,0.1852,0.685,0.607,71.2544,64.6567,86.3241,,5.3041,,100.2281,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,10230917000.0,-934174000.0,-3.704207360336403,-3.704207360336403,3656805000.0,53338484000.0,23779481000.0,21865376000.0,8336402000.0,990299000.0,559448000.0,71528000.0,252192685.0,63.90136876293689,9.679474479169365,-9.130892177113742,35.7426905134701,2026.0,2026-06-30,USD,False,-0.0392848775799606,-0.0175140710785855,0.0231498387680822,,,0.98,10.06,3.6,0.9195060228606337,1.6900810852419603,5145827000.0,eps_negative (loss)
HIMS,stock,2026-08-21,31.86,2026-08-20,18902913.0,60.895,-1.0243,-1.3383,0.314,29.96,,,30.6262,32.7943,34.5882,35.8891,1.9971,0.7723,0.2329,1.3096,1.2322,77.5087,64.0628,51.4517,,4.0284,,37.0838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,USD,1.0,2369731000.0,-13235000.0,-0.0584240224562695,-0.0584240224562695,37572000.0,2154705000.0,540928000.0,1120590000.0,577492000.0,-30607000.0,-38122000.0,-24887000.0,226533529.0,71.71598801720533,-1.2915811963467585,-0.5585022097444815,1.585496412883994,2026.0,2026-03-31,USD,False,-0.0244672119025082,-0.0061423721576735,-0.0098023303220097,,,13.34,206.55,3.27,2.071606572408897,1.8980691391114923,363207000.0,eps_negative (loss)
HSY,stock,2026-08-21,188.31,2026-08-20,1110716.0,74.3571,2.6815,1.9776,0.7039,181.2435,,,181.9754,179.5238,178.8244,178.6419,3.7464,0.8991,0.0977,0.9688,0.7528,87.2536,85.38,90.0967,,3.481,,196.7946,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,12163912000.0,1489107000.0,7.344674260714735,7.344674260714735,2692231000.0,13741297000.0,4636750000.0,5738575000.0,925859000.0,2172908000.0,1922417000.0,433310000.0,202746500.0,38.37737398955205,17.863562314492246,12.242007341059356,22.132937166924588,2026.0,2026-06-30,USD,False,0.3211531784116029,0.1083672814873297,0.1781198739031003,25.63898592579311,38.20381391981011,8.23,15.97,3.53,1.2376287270178463,1.191574675885223,577003000.0,
LW,stock,2026-08-21,53.47,2026-08-20,1375645.0,55.2752,1.3912,1.5701,-0.1789,52.627,,,51.9428,49.4398,47.5494,46.2218,1.3886,0.6607,0.0997,1.2599,0.7603,68.8822,59.2291,87.2743,,2.9401,,56.4772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,6612300000.0,290000000.0,2.087832973362131,2.087832973362131,987800000.0,7380100000.0,1824900000.0,3942900000.0,68200000.0,695100000.0,410600000.0,128100000.0,138900000.0,20.563192837590552,10.512227212921374,4.385765921086461,14.938826127066225,2026.0,2026-05-31,USD,False,0.1589128171406652,0.0392948605032452,0.0839078161269006,25.61028620689655,30.812755200981343,4.07,11.44,1.71,2.160611540358376,1.4231013776050865,598900000.0,
MA,stock,2026-08-21,573.85,2026-08-20,2612653.0,50.6897,8.1471,8.5477,-0.4006,564.556,,,562.8264,549.0043,538.7492,531.557,10.0195,0.6919,0.0858,0.9242,0.8647,64.3425,64.7404,85.9737,,1.9586,,594.7325,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,1.0,35083000000.0,16257000000.0,18.19983207388749,18.19983207388749,21660000000.0,54157000000.0,7746000000.0,19000000000.0,10898000000.0,20992000000.0,20173000000.0,3916000000.0,893250000.0,78.06629991733888,59.83524784083459,46.33868255280335,61.73930393637944,2026.0,2026-06-30,USD,False,2.0987606506584044,0.3001828018538693,1.0674542541693803,31.530510703081752,24.112119998037244,66.17,24.04,14.84,2.452878905241415,1.0349705649767156,796000000.0,"roe=2.10 out_of_range (buyback_distortion?),roic=1.07 high (cash_heavy?)"
MMM,stock,2026-08-21,178.09,2026-08-20,3499948.0,54.7357,3.8485,4.7539,-0.9054,179.6895,,,177.9285,171.2062,166.616,163.5929,3.4369,0.3939,0.0839,1.2837,1.1125,22.8972,48.8858,78.2831,,0.0908,,185.0565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,25180000000.0,2997000000.0,5.662195352352163,5.662195352352163,6013000000.0,37733000000.0,4747000000.0,12602000000.0,5933000000.0,5126000000.0,3903000000.0,897000000.0,529300000.0,39.4042891183479,20.35742652899126,11.902303415409056,23.88006354249404,2026.0,2026-06-30,USD,False,0.6313461133347378,0.0794264967005008,0.3458239497728824,31.452464798131462,42.08470518112979,19.86,16.79,4.01,2.654729302717506,1.7078686816050026,6792000000.0,
MNSO,stock,2026-08-21,11.13,2026-08-20,680253.0,21.7523,-0.3268,-0.1517,-0.1751,12.1035,,,11.8347,12.0629,12.126,12.1537,0.3324,0.1539,0.2324,0.9188,0.9804,20.8955,14.0015,18.4211,,-5.9542,,12.4403,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,HKD,0.128,3225974109.0,292097875.0,0.9877628732555376,7.716897447308887,586756843.0,4078845741.0,1526960353.0,1542878431.0,1001950126.0,450036840.0,395658742.0,103287829.0,295716596.0,44.7158100743106,13.950416991354086,9.054563509459026,18.188516807805684,2026.0,2026-03-31,HKD,True,0.1912936861087421,0.0716128760544561,0.1608178729893087,11.267886555927104,13.527003751513895,2.16,6.53,1.19,1.010424682797925,1.662505414301782,799623521.2584729,currency=HKD verify_fx_handling
MP,stock,2026-08-21,55.04,2026-08-20,5615818.0,78.2555,2.2299,1.2791,0.9508,49.826,,,52.4731,51.5296,52.1988,53.0013,3.4562,0.7023,0.5172,0.7695,0.7854,70.3324,76.2745,72.8533,,4.8919,,63.6769,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,305377000.0,-60618000.0,-0.3419288891558702,-0.3419288891558702,-12243000.0,3864160000.0,1978757000.0,1007170000.0,1830286000.0,-103999000.0,-90852000.0,-30234000.0,177282476.0,-16.146926585826698,-34.055937415064,-19.85021792734882,-4.00914279726371,2026.0,2026-06-30,USD,False,-0.0306343831000976,-0.0156872386236594,-0.0600445138762764,,,4.93,,29.26,0.5089912505679071,7.242294740995622,1866752000.0,eps_negative (loss)
NKE,stock,2026-08-21,40.21,2026-08-20,16646504.0,43.4095,-0.6762,-0.5586,-0.1176,41.4255,,,41.3356,42.1282,42.5433,42.7884,1.1903,0.1875,0.0939,0.5918,0.6726,31.0702,36.3636,21.8623,,-2.723,,42.1444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,46398000000.0,3108000000.0,2.1002838221381266,2.1002838221381266,4594000000.0,38410000000.0,14865000000.0,11033000000.0,9027000000.0,3797000000.0,3900000000.0,792000000.0,1479800000.0,42.91348765032976,8.18354239406871,6.698564593301436,9.90128884865727,2026.0,2026-05-31,USD,False,0.2090817356205852,0.0809164280135381,0.1793561094823616,19.145031531531533,19.760679222036373,4.0,13.39,1.33,0.7422132526067945,1.960867139555272,12056000000.0,
NOW,stock,2026-08-21,129.75,2026-08-20,16935786.0,70.7344,5.1316,4.5582,0.5734,117.2645,,,119.1182,113.0157,109.8364,107.941,6.2737,0.8047,0.3494,0.9161,0.7443,92.7649,79.5714,96.4663,,8.9254,,141.7818,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,USD,1.0,14732000000.0,1670000000.0,1.6115802171290712,1.6115802171290712,2751000000.0,26038000000.0,12964000000.0,2403000000.0,6284000000.0,1680000000.0,2346000000.0,676000000.0,1036250000.0,74.76920988324736,11.403746945424926,11.335867499321209,18.673635623133315,2026.0,2026-06-30,USD,False,0.128818265967294,0.0641370304938935,0.1316644201683085,80.51104041916167,69.11640662110209,10.37,47.46,8.86,0.1853594569577291,1.00268122187111,28000000.0,
NU,stock,2026-08-21,14.21,2026-08-20,80522232.0,48.6784,0.1377,0.1321,0.0056,14.283,,,14.2326,13.9781,13.7624,13.6019,0.644,0.4544,0.1122,1.0391,1.0913,29.4737,35.7895,35.8852,,-0.1585,,16.1974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,11914789000.0,3183745000.0,0.6572464588175077,0.6572464588175077,,74893877000.0,11321562000.0,1897823000.0,32789707000.0,,4027652000.0,841757000.0,4844065658.0,,,26.72095158378382,,2026.0,2026-03-31,USD,False,0.2812107551943804,0.0425100839685465,-0.0,21.620504468850363,13.537703364120036,6.08,,3.18,0.1676290780371118,,0.0,
NVO,stock,2026-08-21,46.14,2026-08-20,9663717.0,45.9898,-0.7889,-0.7428,-0.0461,47.1255,,,46.9523,47.8874,48.322,48.5494,1.5375,0.3737,0.1656,0.8295,0.6812,44.9726,40.5759,30.4079,,-1.73,,50.8077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DKK,0.145,47767495000.0,16884235000.0,3.792588036308123,26.15577956074568,24542120000.0,78720790000.0,28136815000.0,18988910000.0,3909490000.0,20604065000.0,21568605000.0,4684370000.0,4451903249.0,80.6484514207831,43.13407056409385,35.34670386211376,51.37828558939505,2026.0,2026-06-30,DKK,False,0.6000762701819662,0.2144825401269473,0.3732203484531841,12.165834928096954,10.506980083270523,7.3,8.98,4.62,0.6748777358062739,0.7996485224495853,-6265159999.999996,currency=DKK verify_fx_handling
OKLO,stock,2026-08-21,41.66,2026-08-20,6346910.0,54.8015,-0.8398,-0.9025,0.0627,43.0505,,,43.8825,46.1014,48.3385,50.0849,3.1909,0.3604,0.2314,0.6281,0.6746,31.8221,35.4846,21.6649,,-5.0647,,47.2575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,1210000.0,-152769000.0,-0.9416117484221312,-0.9416117484221312,-217071000.0,1528457000.0,1476210000.0,1450000.0,1227971000.0,-217844000.0,-153316000.0,-547000.0,162242028.0,,-18003.636363636364,-12625.537190082645,-17939.752066115703,2026.0,2026-06-30,USD,False,-0.1034873087162395,-0.0999498186733418,-0.869348579027285,,,4.58,,4572.3,0.0009822450735328,49.07887731934549,1228223000.0,eps_negative (loss)
ONON,stock,2026-08-21,29.9,2026-08-20,10016738.0,31.2204,-1.6147,-0.9791,-0.6356,34.78,,,33.8727,35.1681,35.5,35.5805,1.8117,0.1158,0.3652,0.7463,1.123,2.8539,8.6549,2.8004,,-11.7283,,35.0773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,3924598828.0,314471556.0,0.4951551855124042,0.4951551855124042,694503769.0,3578333628.0,2060122668.0,658143820.0,1360710770.0,525015616.0,323187377.0,8715821.0,635096966.0,63.88381356622045,13.377561345153827,8.01283315894116,17.696172258695096,2026.0,2026-03-31,USD,True,0.1526470054850488,0.0878821230703934,0.3763063422091893,60.3851093047898,51.38431066552335,9.22,26.33,4.66,0.3194682675814751,2.709000552181116,1562381685.554911,
ORCL,stock,2026-08-21,142.07,2026-08-20,15148497.0,60.4775,3.1795,3.1219,0.0576,139.333,,,142.2183,139.9012,140.2253,141.0221,6.9857,0.5547,0.3588,0.6108,0.4972,40.8262,50.3597,61.5952,,-0.1043,,159.1117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,67358000000.0,17087000000.0,5.9374235273553575,5.9374235273553575,29899000000.0,261759000000.0,43056000000.0,156189000000.0,31894000000.0,22442000000.0,19554000000.0,2467000000.0,2860500000.0,65.82291635737403,33.31749755040232,25.367439650820987,44.388194423824935,2026.0,2026-05-31,USD,False,0.3968552582683017,0.065277602680328,0.1171826877124209,23.927887129062647,17.979719381850522,9.44,17.75,7.88,3.627578037904125,1.1150033521693323,4803000000.0,
OSCR,stock,2026-08-21,31.57,2026-08-20,6864427.0,51.1995,0.2862,-0.0954,0.3815,30.023,,,30.4991,30.685,31.0853,31.4247,1.8775,0.7196,0.2347,1.1044,1.1695,76.4488,79.6602,76.4488,,3.5113,,34.5509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,1.0,15318633000.0,550743000.0,1.9274877419670948,1.9274877419670948,,6325411000.0,980735000.0,430095000.0,3990612000.0,,589812000.0,38879000.0,285731000.0,,,3.595249001657002,,2026.0,2026-06-30,USD,False,0.5615614819497622,0.0870683343738454,-0.0,16.378833085486335,0.8128871938306858,9.2,,0.36,0.4385435413235991,,0.0,
OXY,stock,2026-08-21,61.52,2026-08-20,8952720.0,65.9498,1.9056,1.6875,0.2181,57.2935,,,57.4887,54.431,52.022,50.2559,1.6745,0.9981,0.1481,1.1318,1.0647,92.6341,92.2825,95.6522,,7.0124,,66.1763,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,21671000000.0,7254000000.0,6.639234594703759,6.639234594703759,13473000000.0,84186000000.0,36598000000.0,23351000000.0,1968000000.0,5883000000.0,5287000000.0,1433000000.0,990325000.0,44.00350699090951,27.14687831664436,33.473305338932214,62.17064279451802,2026.0,2026-06-30,USD,False,0.1982075523252637,0.0861663459482574,0.0739631752014978,9.26612836501901,3.638395380253804,1.66,6.11,3.8,0.6380403300726816,0.9362537123462028,-601000000.0,
PAGS,stock,2026-08-21,8.44,2026-08-20,2159801.0,14.7059,-0.1969,-0.0998,-0.0971,9.1245,,,8.9477,9.0726,9.0832,9.0739,0.2993,0.1075,0.1911,0.6942,0.8134,1.4184,4.7106,1.3986,,-5.674,,9.3423,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,3843678579.0,400134230.0,1.3840690856204136,1.3840690856204136,1886854182.0,13585817601.0,2672917656.0,7870830564.0,819195910.0,1544574536.0,483944762.0,83810532.0,289099897.0,53.05887234043607,40.18479964799431,10.410189653148796,49.08980143440554,2026.0,2026-03-31,USD,True,0.1496994226147563,0.029452348140013,0.131325530979485,6.097961501839874,4.770063047846802,0.91,5.03,2.47,2.944658825361674,1.3589138885477638,3131276428.701845,
PATH,stock,2026-08-21,15.92,2026-08-20,66394395.0,73.0994,1.0907,0.9877,0.1029,14.1265,,,14.5589,13.2273,12.5028,12.0599,0.8821,0.7321,0.547,0.9308,1.0207,77.5561,77.0692,86.4863,,9.3488,,18.1811,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,1672330000.0,327410000.0,0.6154410071570557,0.6154410071570557,122384000.0,3179200000.0,2082587000.0,81246000.0,1472486000.0,101159000.0,161324000.0,-166086000.0,531992500.0,83.01441701099664,6.048985547110917,19.578073705548547,7.318172848660252,2027.0,2026-04-30,USD,False,0.1572131200281188,0.1029850276799194,0.29696235796992,25.86762957759385,,4.07,57.84,4.23,0.0390120556788263,2.478338853773319,1338522000.0,
PFE,stock,2026-08-21,27.79,2026-08-20,29248722.0,76.834,0.7969,0.6471,0.1498,26.116,,,26.3659,25.3661,24.7594,24.3623,0.6303,0.8831,0.1673,0.7814,0.7196,82.7309,90.8183,86.6044,,5.4014,,29.8591,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,USD,1.0,63695000000.0,4332000000.0,0.7613022274943984,0.7613022274943984,11391000000.0,208160000000.0,86775000000.0,63961000000.0,13596000000.0,17019000000.0,4209000000.0,-164000000.0,5690250000.0,73.17842844807285,26.71952272548866,6.801161786639454,17.883664337860115,2026.0,2026-06-30,USD,False,0.0499222126188418,0.0208109146810146,0.1289348872304405,36.50324272853185,67.98619365660602,1.82,18.3,3.27,0.7370901757418611,1.1599069868051048,5914000000.0,
SAP,stock,2026-08-21,217.09,2026-08-20,1512274.0,85.2985,13.0946,12.0358,1.0588,194.989,,,197.3435,180.692,171.3946,165.6954,6.0924,0.7859,0.3964,0.6065,0.481,96.3152,93.0551,98.5179,,10.0061,,237.9215,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,EUR,1.1,42012300000.0,8575600000.0,7.345678937461111,6.677889943146464,12623600000.0,77398200000.0,49581400000.0,8223600000.0,10749200000.0,11237600000.0,12157200000.0,3427600000.0,1167434634.0,72.75678789306941,26.748357028774905,20.412117403712724,30.047390883146125,2026.0,2026-06-30,EUR,False,0.1729600212983094,0.1107984423410363,0.1714830467397884,29.553428872707155,11.776882393173157,5.11,19.88,5.97,0.1658605848160802,1.163068442811208,3124000000.0,currency=EUR verify_fx_handling
